ponovitev;najmanjsaRazdalja_B;najblizjiPar_B;tocke_B;casIzvajanja_B;najmanjsaRazdalja_P;najblizjiPar_P;tocke_;casIzvajanja_P
31;0.06481221131750069;{18, 19};{2, 6, 7, 9, 13, 14, 16, 17, 18, 19};0:00:00.044879;0.07858322723692023;{2, 6};{0, 1, 2, 3, 4, 5, 6, 10, 13, 16};0:00:00.000998
32;0.017387434086750836;{3, 14};{0, 2, 3, 4, 7, 8, 11, 13, 14, 15};0:00:00.035905;0.02674611314279127;{4, 6};{1, 2, 4, 6, 7, 8, 10, 12, 16, 19};0:00:00.000998
33;0.08926032661072893;{0, 18};{0, 1, 4, 5, 8, 10, 12, 13, 16, 18};0:00:00.030917;0.059155051979080706;{8, 3};{0, 2, 3, 7, 8, 12, 15, 16, 18, 19};0:00:00
34;0.09300947540201421;{0, 14};{0, 1, 3, 7, 8, 9, 10, 11, 14, 18};0:00:00.049867;0.049192792876807806;{16, 8};{0, 2, 3, 4, 5, 8, 14, 16, 17, 19};0:00:00
35;0.03893928579768551;{18, 6};{1, 2, 3, 4, 6, 7, 11, 12, 13, 18};0:00:00.047872;0.0716927016831329;{1, 12};{0, 1, 2, 5, 10, 12, 13, 14, 15, 17};0:00:00
36;0.04265688634939831;{5, 14};{1, 4, 5, 6, 8, 9, 10, 13, 14, 18};0:00:00.027925;0.08823100851746024;{19, 13};{1, 2, 3, 6, 11, 12, 13, 14, 17, 19};0:00:00
37;0.013411709499110304;{9, 6};{0, 3, 4, 5, 6, 8, 9, 12, 15, 18};0:00:00.029920;0.12167349451527566;{19, 15};{0, 1, 2, 5, 8, 10, 11, 12, 15, 19};0:00:00.000998
38;0.10843124850149746;{1, 4};{0, 1, 2, 3, 4, 9, 10, 14, 16, 17};0:00:00.026928;0.03026664215032618;{0, 18};{0, 6, 8, 10, 11, 13, 15, 16, 18, 19};0:00:00.000997
39;0.06457265374838352;{14, 15};{3, 4, 5, 6, 8, 10, 12, 14, 15, 16};0:00:00.036902;0.11150950301217308;{16, 1};{0, 1, 3, 7, 11, 12, 13, 15, 16, 18};0:00:00
40;0.05124661397132119;{0, 11};{0, 2, 4, 5, 6, 7, 11, 13, 16, 18};0:00:00.041886;0.05124661397132119;{0, 11};{0, 1, 2, 5, 11, 12, 14, 15, 16, 19};0:00:00
41;0.018023995060885804;{12, 13};{0, 1, 2, 3, 4, 5, 12, 13, 14, 19};0:00:00.034906;0.018023995060885804;{12, 13};{2, 3, 5, 7, 9, 12, 13, 15, 16, 17};0:00:00.001000
42;0.09431279991648191;{17, 3};{1, 2, 3, 9, 11, 14, 15, 16, 17, 18};0:00:00.029917;0.13355495941354212;{16, 14};{0, 1, 5, 6, 7, 9, 14, 15, 16, 19};0:00:00
43;0.05619073012529294;{16, 13};{1, 3, 4, 5, 6, 9, 13, 15, 16, 17};0:00:00.025931;0.03886399703572776;{16, 11};{0, 1, 5, 9, 10, 11, 13, 14, 16, 19};0:00:00
44;0.08093324249007385;{19, 14};{1, 2, 6, 7, 9, 10, 12, 14, 15, 19};0:00:00.030918;0.03266945769209149;{8, 7};{0, 1, 2, 4, 5, 6, 7, 8, 12, 18};0:00:00
45;0.06304758552348932;{17, 9};{1, 2, 3, 5, 6, 9, 11, 12, 17, 18};0:00:00.036901;0.0458803502178078;{10, 3};{0, 3, 5, 6, 8, 9, 10, 14, 16, 17};0:00:00
46;0.0057635167195232515;{13, 7};{1, 5, 7, 8, 9, 11, 13, 15, 16, 17};0:00:00.039895;0.0057635167195232515;{13, 7};{0, 1, 3, 7, 9, 11, 13, 17, 18, 19};0:00:00
47;0.05511267028279016;{19, 5};{0, 5, 6, 7, 8, 12, 14, 16, 18, 19};0:00:00.049865;0.030039311772432124;{16, 3};{2, 3, 7, 10, 12, 13, 14, 15, 16, 17};0:00:00
48;0.07669496214995812;{14, 6};{0, 3, 5, 6, 11, 12, 13, 14, 17, 19};0:00:00.035904;0.07669496214995812;{14, 6};{3, 4, 6, 7, 9, 12, 14, 15, 18, 19};0:00:00
49;0.051374277962927074;{16, 17};{0, 1, 3, 7, 9, 10, 15, 16, 17, 18};0:00:00.035904;0.09094990690688559;{18, 7};{0, 3, 7, 10, 11, 12, 13, 14, 15, 18};0:00:00
50;0.09037200554249203;{3, 14};{1, 3, 5, 7, 9, 10, 13, 14, 17, 18};0:00:00.035904;0.055354174725905265;{16, 1};{0, 1, 2, 3, 5, 8, 11, 14, 15, 16};0:00:00
51;0.036691083119986145;{18, 2};{1, 2, 4, 5, 6, 8, 13, 17, 18, 19};0:00:00.027925;0.04037814709949633;{8, 11};{3, 4, 5, 8, 9, 10, 11, 12, 16, 19};0:00:00.000997
52;0.05977400720893407;{10, 11};{0, 2, 5, 6, 9, 10, 11, 13, 16, 18};0:00:00.022940;0.1265573247523939;{19, 13};{1, 2, 3, 4, 7, 9, 13, 15, 16, 19};0:00:00
53;0.06640263986002422;{8, 10};{0, 3, 4, 5, 8, 10, 12, 15, 17, 19};0:00:00.026927;0.06670988854102353;{18, 15};{2, 3, 7, 9, 10, 13, 14, 15, 16, 18};0:00:00
54;0.026377798166837923;{8, 19};{0, 3, 7, 8, 11, 12, 13, 14, 17, 19};0:00:00.027925;0.026377798166837923;{8, 19};{0, 1, 5, 6, 8, 9, 10, 12, 14, 19};0:00:00
55;0.0329246295957938;{6, 7};{2, 3, 5, 6, 7, 8, 10, 11, 18, 19};0:00:00.021942;0.0564296381686936;{11, 15};{0, 1, 4, 5, 9, 11, 12, 14, 15, 19};0:00:00
56;0.017401290064584945;{1, 3};{0, 1, 3, 5, 7, 9, 11, 12, 14, 17};0:00:00.024933;0.017401290064584945;{1, 3};{1, 3, 6, 7, 9, 12, 13, 17, 18, 19};0:00:00.000998
57;0.05509208333917038;{0, 18};{0, 1, 4, 5, 11, 13, 14, 15, 18, 19};0:00:00.027925;0.056073306664639;{17, 19};{1, 3, 4, 5, 7, 10, 12, 15, 17, 19};0:00:00.000997
58;0.11186141381249311;{16, 4};{0, 2, 4, 7, 10, 11, 14, 16, 17, 19};0:00:00.024933;0.08012040004089757;{0, 18};{0, 1, 4, 5, 8, 10, 12, 13, 16, 18};0:00:00
59;0.05483783591784037;{2, 3};{0, 2, 3, 5, 7, 9, 10, 14, 16, 18};0:00:00.035904;0.11428000086645557;{0, 12};{0, 1, 6, 8, 9, 10, 12, 15, 18, 19};0:00:00
60;0.037324298389821514;{10, 13};{4, 5, 6, 7, 10, 11, 13, 16, 17, 19};0:00:00.051862;0.026904928779426716;{16, 14};{5, 7, 8, 10, 12, 13, 14, 15, 16, 18};0:00:00
61;0.12212710646232819;{3, 13};{0, 1, 3, 6, 8, 10, 13, 14, 18, 19};0:00:00.042885;0.0709887694086516;{3, 5};{3, 4, 5, 6, 7, 10, 12, 13, 16, 19};0:00:00.000998
62;0.07608133026655087;{19, 4};{2, 4, 5, 7, 8, 9, 11, 16, 17, 19};0:00:00.024934;0.011342534962375554;{11, 13};{1, 6, 7, 8, 9, 11, 12, 13, 15, 19};0:00:00
63;0.11737624011882954;{18, 2};{0, 2, 3, 6, 9, 10, 13, 14, 18, 19};0:00:00.034905;0.03500305084357444;{17, 19};{2, 5, 6, 7, 9, 10, 15, 17, 18, 19};0:00:00
64;0.029794089389969098;{4, 7};{0, 1, 3, 4, 5, 7, 10, 13, 16, 18};0:00:00.027926;0.08815374942656588;{17, 10};{3, 6, 8, 9, 10, 14, 16, 17, 18, 19};0:00:00
65;0.021192666103369718;{0, 15};{0, 5, 7, 8, 10, 11, 13, 14, 15, 17};0:00:00.027925;0.14474017936438094;{18, 10};{3, 5, 6, 9, 10, 12, 14, 16, 18, 19};0:00:00.000998
66;0.061675761103701134;{10, 4};{0, 1, 2, 4, 8, 9, 10, 12, 14, 15};0:00:00.035903;0.07920165481921798;{19, 14};{0, 1, 5, 8, 10, 11, 14, 16, 17, 19};0:00:00
67;0.01603616753054481;{16, 1};{0, 1, 2, 4, 7, 8, 10, 12, 15, 16};0:00:00.032912;0.01603616753054481;{16, 1};{1, 4, 5, 6, 9, 11, 12, 15, 16, 17};0:00:00
68;0.11609947932112138;{16, 0};{0, 1, 2, 3, 4, 6, 9, 12, 16, 18};0:00:00.037901;0.044632635703489285;{2, 19};{1, 2, 3, 7, 9, 10, 13, 15, 16, 19};0:00:00
69;0.08597308789781198;{0, 7};{0, 3, 4, 5, 6, 7, 10, 14, 17, 18};0:00:00.025930;0.09193748911378394;{17, 19};{5, 6, 8, 9, 11, 13, 14, 17, 18, 19};0:00:00
70;0.07678452830461499;{17, 1};{0, 1, 4, 7, 8, 9, 11, 13, 14, 17};0:00:00.031915;0.08614205598448084;{16, 7};{0, 2, 5, 7, 9, 10, 11, 12, 13, 16};0:00:00
71;0.03162916609549942;{1, 19};{0, 1, 2, 7, 12, 13, 14, 16, 17, 19};0:00:00.040891;0.03162916609549942;{1, 19};{1, 2, 6, 7, 8, 9, 13, 14, 17, 19};0:00:00
72;0.0765108950383094;{8, 4};{0, 1, 4, 5, 8, 9, 10, 14, 15, 18};0:00:00.053856;0.05726095626790496;{9, 13};{2, 3, 4, 5, 8, 9, 10, 13, 16, 19};0:00:00
73;0.10955509590485844;{0, 18};{0, 1, 2, 3, 9, 12, 13, 15, 18, 19};0:00:00.026928;0.053386113856233555;{13, 6};{0, 2, 6, 8, 10, 13, 14, 16, 18, 19};0:00:00
74;0.07460331643033805;{1, 11};{0, 1, 3, 8, 10, 11, 12, 14, 15, 19};0:00:00.038896;0.03882629342649734;{0, 7};{0, 2, 3, 4, 7, 9, 12, 14, 16, 18};0:00:00.000997
75;0.0525679057351504;{8, 13};{0, 2, 4, 5, 7, 8, 12, 13, 14, 18};0:00:00.040893;0.009149461961236857;{0, 6};{0, 1, 3, 4, 5, 6, 7, 9, 15, 17};0:00:00
76;0.03676532900738356;{18, 19};{1, 2, 3, 9, 12, 13, 14, 17, 18, 19};0:00:00.046873;0.023484532151181115;{10, 12};{1, 2, 5, 6, 7, 10, 12, 17, 18, 19};0:00:00.000997
77;0.08732399770126482;{8, 6};{0, 2, 5, 6, 8, 9, 11, 16, 17, 18};0:00:00.029922;0.061856098737067246;{10, 6};{1, 5, 6, 7, 8, 10, 12, 14, 15, 16};0:00:00
78;0.045964579988601345;{2, 4};{0, 1, 2, 4, 7, 8, 9, 11, 15, 16};0:00:00.054851;0.059451016757438566;{4, 6};{4, 5, 6, 7, 8, 12, 13, 16, 17, 19};0:00:00
79;0.05123745913750143;{9, 4};{0, 3, 4, 5, 6, 7, 9, 11, 12, 16};0:00:00.026928;0.0565775914956729;{10, 6};{6, 8, 9, 10, 12, 13, 15, 16, 17, 18};0:00:00
80;0.044891454143558246;{1, 3};{1, 2, 3, 5, 6, 7, 12, 14, 16, 18};0:00:00.034907;0.044891454143558246;{1, 3};{1, 2, 3, 4, 5, 7, 9, 10, 15, 16};0:00:00
81;0.14709524936427498;{16, 1};{1, 2, 3, 6, 8, 9, 10, 13, 16, 17};0:00:00.029919;0.12287535576399926;{14, 6};{3, 6, 7, 9, 10, 11, 14, 15, 18, 19};0:00:00
82;0.048300845935743936;{2, 6};{1, 2, 3, 6, 9, 10, 14, 15, 18, 19};0:00:00.039893;0.039799349538391024;{4, 6};{0, 2, 3, 4, 5, 6, 10, 11, 14, 16};0:00:00.000998
83;0.015504164126012;{0, 5};{0, 1, 5, 6, 7, 11, 13, 15, 16, 17};0:00:00.022938;0.015504164126012;{0, 5};{0, 1, 3, 5, 7, 10, 12, 14, 16, 18};0:00:00
84;0.009012467801741081;{6, 15};{0, 1, 2, 6, 7, 11, 15, 17, 18, 19};0:00:00.038896;0.009012467801741081;{6, 15};{1, 2, 5, 6, 10, 11, 13, 14, 15, 18};0:00:00
85;0.06537849900833309;{18, 13};{4, 5, 7, 11, 12, 13, 15, 17, 18, 19};0:00:00.033909;0.10223917173626755;{1, 7};{1, 2, 4, 6, 7, 8, 9, 14, 15, 16};0:00:00
86;0.10203170602115216;{10, 14};{1, 3, 4, 5, 9, 10, 12, 14, 15, 18};0:00:00.038896;0.0651051101409115;{3, 6};{1, 3, 5, 6, 8, 9, 10, 13, 14, 16};0:00:00
87;0.03626905254491752;{2, 19};{1, 2, 3, 4, 6, 7, 9, 11, 14, 19};0:00:00.042886;0.0051543482850652965;{8, 14};{2, 5, 6, 7, 8, 11, 14, 16, 18, 19};0:00:00.000997
88;0.04142164985628088;{16, 12};{0, 1, 3, 5, 7, 9, 12, 14, 16, 17};0:00:00.024933;0.04142164985628088;{16, 12};{2, 3, 4, 6, 10, 11, 12, 13, 16, 18};0:00:00
89;0.043847630468753215;{2, 7};{0, 1, 2, 3, 5, 7, 10, 11, 13, 18};0:00:00.034908;0.12939853674837942;{17, 13};{0, 3, 8, 9, 10, 13, 14, 16, 17, 19};0:00:00
90;0.07062518575012021;{4, 14};{0, 1, 3, 4, 5, 8, 9, 13, 14, 15};0:00:00.032915;0.08991595335385727;{8, 10};{1, 2, 7, 8, 10, 11, 16, 17, 18, 19};0:00:00
91;0.07372272447589102;{10, 19};{0, 6, 7, 9, 10, 12, 15, 16, 17, 19};0:00:00.041886;0.023866786505776328;{5, 15};{0, 1, 3, 5, 7, 8, 9, 11, 15, 18};0:00:00
92;0.07057293627503075;{16, 14};{1, 2, 3, 6, 8, 10, 12, 14, 16, 17};0:00:00.044878;0.07057293627503075;{16, 14};{4, 6, 9, 10, 12, 13, 14, 16, 17, 19};0:00:00
93;0.02394510196904403;{11, 15};{0, 3, 4, 5, 6, 11, 12, 15, 16, 17};0:00:00.054855;0.08840422459805086;{9, 3};{0, 1, 2, 3, 6, 7, 8, 9, 12, 14};0:00:00.000997
94;0.06417769090767476;{3, 15};{0, 2, 3, 5, 6, 8, 12, 13, 15, 19};0:00:00.051862;0.06417769090767476;{3, 15};{0, 3, 7, 8, 9, 11, 15, 17, 18, 19};0:00:00.000997
95;0.02791895358375125;{8, 17};{1, 2, 3, 4, 6, 8, 10, 13, 16, 17};0:00:00.050864;0.02791895358375125;{8, 17};{0, 1, 7, 8, 9, 10, 11, 16, 17, 19};0:00:00
96;0.06683266303461105;{18, 13};{0, 4, 6, 7, 9, 12, 13, 14, 16, 18};0:00:00.053856;0.028061560229569255;{4, 15};{0, 1, 2, 4, 5, 7, 9, 11, 14, 15};0:00:00.001000
97;0.0379096431452713;{1, 12};{0, 1, 2, 3, 7, 8, 9, 12, 16, 19};0:00:00.036899;0.08396956712670356;{17, 19};{0, 2, 3, 4, 5, 9, 14, 16, 17, 19};0:00:00
98;0.1376131205832449;{0, 15};{0, 1, 2, 4, 6, 7, 9, 10, 15, 19};0:00:00.026928;0.04232377613275426;{2, 5};{0, 1, 2, 5, 8, 11, 12, 14, 18, 19};0:00:00
99;0.08987381935370978;{13, 7};{0, 1, 2, 5, 7, 12, 13, 14, 16, 19};0:00:00.028922;0.09570209024465062;{12, 6};{0, 3, 5, 6, 8, 9, 12, 13, 15, 17};0:00:00.000998
100;0.10787305206363443;{17, 14};{0, 1, 5, 7, 12, 13, 14, 15, 17, 19};0:00:00.033909;0.02896177072519208;{18, 13};{0, 1, 2, 9, 10, 11, 12, 13, 18, 19};0:00:00.001000
