ponovitev;najmanjsaRazdalja_B;najblizjiPar_B;tocke_B;casIzvajanja_B;najmanjsaRazdalja_P;najblizjiPar_P;tocke_;casIzvajanja_P
14;0.021580926372392832;{17, 6};{0, 1, 4, 5, 6, 7, 8, 10, 14, 15, 17, 19};0:00:00.036901;0.021580926372392832;{17, 6};{0, 3, 4, 6, 10, 11, 13, 14, 15, 16, 17, 19};0:00:00.000998
15;0.047641248641971126;{17, 14};{2, 4, 5, 7, 8, 10, 12, 14, 16, 17, 18, 19};0:00:00.019947;0.06032967554819981;{18, 2};{0, 2, 3, 4, 6, 9, 10, 11, 12, 13, 18, 19};0:00:00.000997
16;0.05224919425231037;{19, 4};{1, 2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 19};0:00:00.021941;0.05224919425231037;{19, 4};{0, 1, 2, 3, 4, 6, 8, 15, 16, 17, 18, 19};0:00:00
17;0.08544735253824824;{17, 10};{0, 1, 2, 5, 6, 7, 8, 10, 12, 14, 15, 17};0:00:00.034908;0.0383781863143316;{2, 11};{1, 2, 3, 4, 7, 8, 11, 12, 13, 16, 18, 19};0:00:00
18;0.05452127293461947;{16, 2};{0, 1, 2, 4, 5, 9, 10, 12, 13, 14, 16, 19};0:00:00.019946;0.06259486171530995;{11, 12};{2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 17, 19};0:00:00.000997
19;0.0821795487671894;{0, 18};{0, 2, 4, 7, 8, 9, 10, 13, 15, 16, 18, 19};0:00:00.021941;0.05181072499788285;{8, 14};{1, 2, 4, 6, 7, 8, 9, 11, 14, 15, 17, 19};0:00:00.000998
20;0.036172297687576564;{16, 6};{0, 2, 4, 6, 7, 9, 11, 12, 16, 17, 18, 19};0:00:00.023936;0.05221726791327749;{9, 19};{1, 4, 5, 7, 9, 11, 12, 13, 14, 15, 18, 19};0:00:00
21;0.026085751237051723;{16, 15};{1, 3, 4, 6, 9, 10, 12, 14, 15, 16, 17, 18};0:00:00.024933;0.07933580322770648;{8, 3};{0, 2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16};0:00:00
22;0.056200339723852494;{16, 13};{0, 3, 4, 5, 7, 11, 12, 13, 15, 16, 17, 19};0:00:00.042885;0.056200339723852494;{16, 13};{0, 2, 4, 5, 6, 7, 10, 13, 14, 16, 18, 19};0:00:00
23;0.07151760698132242;{16, 19};{0, 1, 2, 5, 8, 9, 10, 12, 13, 16, 17, 19};0:00:00.020945;0.07151760698132242;{16, 19};{1, 4, 5, 7, 10, 11, 12, 14, 15, 16, 18, 19};0:00:00
24;0.060858862581838195;{8, 5};{0, 1, 4, 5, 6, 8, 9, 13, 14, 15, 16, 18};0:00:00.019949;0.020993383004230745;{17, 14};{1, 2, 5, 6, 7, 8, 11, 12, 13, 14, 17, 18};0:00:00
25;0.0424656759363459;{1, 19};{1, 3, 4, 5, 7, 8, 10, 11, 14, 16, 18, 19};0:00:00.029920;0.041436422380523814;{3, 6};{0, 1, 3, 5, 6, 7, 8, 10, 12, 13, 14, 19};0:00:00
26;0.053542523701423414;{17, 13};{0, 1, 2, 3, 4, 6, 8, 13, 14, 15, 17, 19};0:00:00.018950;0.07256205697583981;{10, 6};{1, 3, 5, 6, 7, 8, 10, 15, 16, 17, 18, 19};0:00:00.000997
27;0.11118088695752835;{19, 5};{0, 1, 2, 5, 7, 8, 9, 12, 13, 17, 18, 19};0:00:00.019947;0.0300667014135837;{16, 7};{1, 3, 4, 5, 6, 7, 9, 12, 15, 16, 18, 19};0:00:00
28;0.08119294334744084;{13, 7};{0, 1, 3, 4, 6, 7, 11, 12, 13, 14, 16, 19};0:00:00.043882;0.047801326707935195;{3, 5};{0, 1, 2, 3, 5, 7, 8, 9, 10, 13, 14, 15};0:00:00.000997
29;0.08339135101388394;{8, 14};{2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 18};0:00:00.021942;0.002674179012196831;{19, 13};{0, 1, 2, 3, 6, 8, 13, 14, 16, 17, 18, 19};0:00:00.000998
30;0.025969854805726847;{8, 3};{1, 2, 3, 7, 8, 9, 13, 14, 15, 16, 17, 19};0:00:00.032911;0.025969854805726847;{8, 3};{0, 1, 3, 5, 6, 8, 10, 12, 14, 15, 17, 19};0:00:00
31;0.04095019068155262;{12, 4};{0, 1, 2, 4, 6, 7, 9, 10, 12, 13, 16, 17};0:00:00.032912;0.04095019068155262;{12, 4};{2, 3, 4, 5, 7, 8, 10, 12, 14, 15, 16, 19};0:00:00
32;0.08810820985730336;{8, 7};{0, 1, 2, 3, 7, 8, 9, 10, 11, 12, 15, 17};0:00:00.018948;0.07207819768721067;{8, 14};{0, 1, 2, 5, 6, 7, 8, 10, 12, 14, 16, 19};0:00:00
33;0.023638084349051982;{4, 14};{1, 2, 3, 4, 7, 10, 12, 14, 15, 16, 17, 19};0:00:00.028923;0.046877486572386086;{9, 1};{0, 1, 2, 3, 5, 9, 10, 11, 12, 13, 18, 19};0:00:00
34;0.06192861435001312;{4, 15};{2, 3, 4, 9, 10, 11, 14, 15, 16, 17, 18, 19};0:00:00.029920;0.05051952107046142;{4, 7};{0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 17, 19};0:00:00
35;0.053031759480649227;{16, 8};{0, 1, 2, 3, 7, 8, 10, 13, 15, 16, 18, 19};0:00:00.035906;0.053031759480649227;{16, 8};{0, 1, 5, 6, 7, 8, 9, 12, 13, 16, 17, 18};0:00:00
36;0.03383537310765478;{16, 15};{0, 2, 4, 6, 7, 10, 13, 15, 16, 17, 18, 19};0:00:00.037899;0.09845900256558106;{1, 13};{0, 1, 2, 3, 5, 6, 8, 11, 13, 14, 18, 19};0:00:00.000997
37;0.05309448211499182;{0, 5};{0, 1, 3, 4, 5, 6, 7, 11, 14, 16, 17, 19};0:00:00.067819;0.05309448211499182;{0, 5};{0, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 19};0:00:00
38;0.02130623593882583;{3, 13};{2, 3, 4, 9, 10, 11, 13, 14, 15, 16, 17, 18};0:00:00.021940;0.02130623593882583;{3, 13};{0, 2, 3, 5, 6, 8, 9, 13, 14, 17, 18, 19};0:00:00
39;0.03689458657826928;{10, 14};{0, 1, 2, 3, 4, 5, 6, 7, 10, 13, 14, 16};0:00:00.040891;0.04341028361925308;{12, 4};{0, 3, 4, 5, 7, 8, 9, 12, 13, 15, 16, 17};0:00:00
40;0.03766436369798579;{17, 5};{0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 16, 17};0:00:00.029920;0.07592703609704109;{19, 7};{0, 1, 2, 4, 7, 10, 12, 13, 15, 16, 18, 19};0:00:00
41;0.019985058887639982;{10, 4};{1, 2, 3, 4, 5, 6, 7, 10, 14, 17, 18, 19};0:00:00.043881;0.07285367112867389;{16, 6};{0, 1, 3, 5, 6, 8, 11, 12, 13, 14, 16, 18};0:00:00.001000
42;0.05568464285751375;{16, 0};{0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 19};0:00:00.021939;0.011325270865858474;{9, 7};{2, 3, 5, 6, 7, 8, 9, 10, 16, 17, 18, 19};0:00:00
43;0.029880068932359033;{18, 4};{0, 1, 2, 4, 5, 6, 7, 10, 11, 14, 18, 19};0:00:00.035905;0.029880068932359033;{18, 4};{1, 2, 4, 5, 6, 9, 12, 14, 15, 16, 18, 19};0:00:00.000997
44;0.06764250858837564;{10, 3};{0, 1, 2, 3, 5, 7, 8, 10, 13, 15, 18, 19};0:00:00.016954;0.040430341444072794;{10, 14};{2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 16};0:00:00.000997
45;0.048285392442444064;{17, 3};{0, 2, 3, 5, 6, 7, 9, 11, 12, 14, 16, 17};0:00:00.019947;0.03118615321077856;{18, 6};{1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 18, 19};0:00:00.000998
46;0.036058933259469336;{0, 4};{0, 2, 4, 5, 7, 8, 10, 12, 13, 15, 18, 19};0:00:00.018949;0.09132520717771972;{13, 6};{1, 3, 4, 6, 7, 9, 10, 11, 13, 14, 16, 19};0:00:00
47;0.010318774289714502;{1, 14};{1, 2, 3, 4, 7, 8, 9, 13, 14, 16, 17, 18};0:00:00.049867;0.05545301433557534;{16, 2};{0, 1, 2, 4, 5, 6, 11, 12, 13, 16, 17, 19};0:00:00
48;0.022500207941805336;{18, 19};{1, 3, 4, 5, 7, 11, 13, 14, 16, 17, 18, 19};0:00:00.034906;0.059589031075978925;{4, 6};{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13};0:00:00.000998
49;0.04540761643922342;{9, 5};{0, 1, 2, 3, 5, 8, 9, 11, 12, 13, 18, 19};0:00:00.018952;0.10972561382888608;{17, 18};{1, 2, 4, 7, 8, 10, 13, 14, 15, 16, 17, 18};0:00:00
50;0.027791653641792632;{2, 19};{0, 1, 2, 3, 6, 7, 9, 11, 13, 14, 17, 19};0:00:00.019949;0.02260789221882042;{17, 12};{1, 3, 5, 6, 7, 10, 11, 12, 13, 15, 17, 18};0:00:00
51;0.01715042443656263;{12, 7};{4, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19};0:00:00.029917;0.01715042443656263;{12, 7};{1, 2, 3, 6, 7, 8, 11, 12, 13, 16, 17, 19};0:00:00
52;0.05990770640913122;{2, 11};{2, 3, 4, 6, 9, 10, 11, 14, 15, 16, 17, 19};0:00:00.032912;0.07009051480502632;{5, 6};{0, 3, 5, 6, 10, 11, 12, 13, 14, 15, 17, 19};0:00:00.000998
53;0.07906297316246771;{18, 10};{1, 3, 6, 7, 8, 9, 10, 12, 14, 16, 17, 18};0:00:00.016954;0.03154943840717791;{17, 13};{0, 1, 2, 3, 7, 11, 13, 14, 15, 16, 17, 19};0:00:00
54;0.13917595843667008;{8, 14};{0, 1, 2, 3, 4, 5, 7, 8, 11, 13, 14, 19};0:00:00.018950;0.1398670865531497;{1, 15};{0, 1, 3, 4, 5, 9, 11, 12, 13, 15, 17, 18};0:00:00
55;0.03876149797642761;{1, 13};{0, 1, 2, 3, 4, 5, 9, 12, 13, 16, 18, 19};0:00:00.032912;0.01651102499226534;{4, 14};{0, 1, 4, 5, 6, 7, 8, 11, 12, 14, 17, 19};0:00:00
56;0.05462683125920231;{10, 14};{0, 2, 3, 5, 7, 8, 10, 12, 13, 14, 15, 19};0:00:00.032912;0.07076066555675792;{12, 15};{3, 4, 5, 8, 12, 13, 14, 15, 16, 17, 18, 19};0:00:00.000997
57;0.020058723996541412;{17, 3};{0, 1, 2, 3, 7, 8, 10, 11, 14, 16, 17, 18};0:00:00.041888;0.020058723996541412;{17, 3};{2, 3, 5, 6, 9, 10, 12, 13, 15, 16, 17, 18};0:00:00
58;0.09007359741843679;{8, 13};{1, 2, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19};0:00:00.019946;0.09383552610219988;{1, 5};{1, 3, 5, 6, 9, 10, 12, 13, 14, 17, 18, 19};0:00:00
59;0.026813562028890306;{16, 19};{0, 2, 3, 4, 8, 9, 11, 13, 15, 16, 18, 19};0:00:00.038897;0.026813562028890306;{16, 19};{1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 19};0:00:00
60;0.01828718610154194;{8, 9};{0, 3, 5, 8, 9, 10, 11, 12, 15, 16, 17, 18};0:00:00.026928;0.04162913243334909;{10, 7};{0, 1, 2, 6, 7, 10, 13, 14, 15, 17, 18, 19};0:00:00
61;0.05753789075868254;{5, 14};{0, 2, 3, 5, 6, 7, 10, 11, 14, 15, 18, 19};0:00:00.042885;0.04998184004927958;{8, 14};{0, 1, 2, 4, 5, 8, 11, 12, 14, 16, 18, 19};0:00:00
62;0.10717369701241371;{0, 14};{0, 3, 4, 5, 7, 8, 9, 13, 14, 17, 18, 19};0:00:00.031916;0.0066040917267943845;{9, 10};{0, 1, 2, 4, 6, 7, 9, 10, 11, 14, 15, 19};0:00:00
63;0.054658970438400886;{2, 7};{0, 1, 2, 4, 7, 9, 12, 14, 16, 17, 18, 19};0:00:00.031913;0.033323285478741825;{13, 14};{0, 2, 4, 5, 6, 7, 10, 13, 14, 15, 16, 17};0:00:00
64;0.06641841988433465;{16, 11};{1, 3, 4, 7, 9, 11, 13, 14, 15, 16, 17, 19};0:00:00.018950;0.040074907298252214;{1, 6};{0, 1, 2, 3, 5, 6, 7, 8, 14, 17, 18, 19};0:00:00
65;0.059628136569746554;{12, 15};{2, 3, 5, 6, 7, 11, 12, 13, 14, 15, 17, 18};0:00:00.020944;0.059628136569746554;{12, 15};{2, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16, 19};0:00:00.000998
66;0.06302944690136887;{17, 18};{1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 17, 18};0:00:00.029920;0.026673638223339447;{11, 13};{0, 1, 3, 9, 10, 11, 13, 14, 15, 16, 18, 19};0:00:00
67;0.02846666566545139;{16, 2};{1, 2, 3, 4, 5, 6, 11, 12, 16, 17, 18, 19};0:00:00.017952;0.02846666566545139;{16, 2};{0, 2, 4, 6, 8, 9, 10, 11, 13, 14, 16, 17};0:00:00
68;0.06334447624592315;{0, 7};{0, 1, 2, 4, 5, 7, 10, 11, 12, 16, 17, 19};0:00:00.028923;0.05284399475218591;{0, 9};{0, 1, 2, 3, 4, 5, 7, 9, 13, 14, 15, 19};0:00:00
69;0.045018454724182304;{0, 12};{0, 2, 3, 7, 8, 10, 11, 12, 14, 15, 16, 17};0:00:00.019946;0.03138322865321833;{10, 13};{0, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15};0:00:00
70;0.024163472968374757;{4, 6};{1, 2, 4, 5, 6, 7, 10, 12, 13, 14, 16, 17};0:00:00.027925;0.017218562619564125;{0, 6};{0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14};0:00:00
71;0.0843744603986591;{18, 11};{2, 3, 4, 5, 7, 8, 10, 11, 13, 15, 16, 18};0:00:00.018949;0.0843744603986591;{18, 11};{5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 18, 19};0:00:00.000998
72;0.08434277099256698;{10, 14};{1, 2, 5, 8, 10, 11, 12, 13, 14, 15, 16, 19};0:00:00.017952;0.13566301577924772;{1, 3};{0, 1, 3, 5, 6, 7, 8, 9, 11, 12, 13, 18};0:00:00.000997
73;0.059999224500963656;{10, 13};{0, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 18};0:00:00.019947;0.050613600577425664;{9, 4};{0, 1, 3, 4, 9, 11, 12, 15, 16, 17, 18, 19};0:00:00
74;0.14879748364541534;{17, 12};{0, 1, 2, 4, 5, 7, 8, 10, 12, 15, 17, 18};0:00:00.018949;0.03709130178232382;{14, 15};{0, 2, 3, 4, 6, 7, 8, 9, 10, 14, 15, 16};0:00:00
75;0.06467509201150103;{0, 9};{0, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 17};0:00:00.021941;0.06944401521028656;{8, 14};{1, 2, 4, 5, 6, 8, 9, 12, 14, 16, 17, 18};0:00:00.000998
76;0.02695675816209793;{1, 7};{0, 1, 4, 6, 7, 9, 11, 12, 14, 15, 16, 18};0:00:00.034906;0.10446124954923498;{2, 12};{2, 3, 4, 5, 8, 10, 11, 12, 13, 16, 17, 19};0:00:00
77;0.03223040176090599;{0, 17};{0, 1, 2, 3, 5, 6, 9, 12, 15, 17, 18, 19};0:00:00.030924;0.03223040176090599;{0, 17};{0, 1, 2, 6, 9, 11, 12, 13, 14, 16, 17, 18};0:00:00
78;0.04417099005744369;{11, 7};{0, 3, 4, 6, 7, 8, 9, 10, 11, 12, 18, 19};0:00:00.023936;0.041117339404744685;{18, 15};{0, 1, 2, 3, 5, 6, 8, 9, 14, 15, 16, 18};0:00:00
79;0.05408116488804655;{16, 9};{0, 1, 2, 4, 7, 9, 12, 13, 14, 15, 16, 18};0:00:00.018950;0.04759573657482101;{17, 9};{0, 3, 4, 5, 8, 9, 10, 11, 13, 15, 16, 17};0:00:00
80;0.022338734270081196;{0, 15};{0, 1, 3, 4, 6, 7, 13, 14, 15, 17, 18, 19};0:00:00.030937;0.022338734270081196;{0, 15};{0, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16};0:00:00.000979
81;0.0526831582080042;{11, 13};{1, 2, 4, 5, 6, 8, 10, 11, 13, 17, 18, 19};0:00:00.019946;0.008653276758930028;{0, 10};{0, 1, 2, 4, 8, 10, 14, 15, 16, 17, 18, 19};0:00:00.000998
82;0.07227036583057272;{10, 14};{0, 3, 5, 8, 9, 10, 13, 14, 15, 16, 17, 19};0:00:00.018947;0.03471346141961429;{10, 6};{2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 15, 18};0:00:00.000998
83;0.027532789609928644;{16, 7};{0, 2, 3, 7, 8, 9, 10, 12, 13, 15, 16, 19};0:00:00.024933;0.05918297383227699;{3, 5};{0, 1, 2, 3, 4, 5, 7, 9, 11, 14, 15, 17};0:00:00
84;0.023135572717799497;{10, 14};{3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 16, 18};0:00:00.018949;0.023135572717799497;{10, 14};{0, 2, 5, 7, 8, 10, 14, 15, 16, 17, 18, 19};0:00:00
85;0.04410412569154336;{9, 10};{1, 2, 4, 7, 8, 9, 10, 12, 14, 15, 17, 19};0:00:00.018950;0.03895228063984086;{16, 7};{2, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19};0:00:00
86;0.06873883630723075;{16, 19};{0, 1, 2, 3, 4, 5, 6, 9, 12, 13, 16, 19};0:00:00.030918;0.019654043435140215;{8, 19};{0, 3, 6, 7, 8, 12, 13, 14, 15, 16, 17, 19};0:00:00
87;0.0927321511941217;{18, 14};{0, 2, 3, 4, 6, 7, 9, 11, 12, 14, 18, 19};0:00:00.051861;0.040582641826064414;{0, 10};{0, 1, 2, 4, 5, 7, 9, 10, 11, 12, 13, 14};0:00:00
88;0.03706097928189739;{4, 13};{1, 2, 3, 4, 7, 9, 10, 12, 13, 17, 18, 19};0:00:00.018949;0.03706097928189739;{4, 13};{0, 3, 4, 5, 8, 9, 10, 11, 12, 13, 16, 17};0:00:00
89;0.0426910852756829;{9, 10};{1, 4, 5, 6, 7, 8, 9, 10, 13, 15, 17, 18};0:00:00.018949;0.030738903707125915;{18, 19};{0, 1, 3, 5, 7, 8, 11, 12, 13, 14, 18, 19};0:00:00.000998
90;0.054045437851207384;{8, 9};{0, 3, 4, 6, 7, 8, 9, 13, 14, 15, 17, 18};0:00:00.033909;0.03676556595546977;{16, 18};{1, 2, 4, 5, 6, 7, 8, 14, 15, 16, 17, 18};0:00:00
91;0.11734200309149195;{0, 9};{0, 2, 3, 4, 6, 8, 9, 11, 12, 14, 16, 19};0:00:00.019946;0.09377116052491159;{18, 14};{1, 2, 4, 5, 6, 11, 13, 14, 15, 17, 18, 19};0:00:00
92;0.05087429125815145;{8, 3};{0, 1, 2, 3, 5, 6, 8, 9, 12, 15, 16, 18};0:00:00.019947;0.07349536840210566;{5, 7};{0, 2, 4, 5, 7, 9, 10, 12, 14, 16, 18, 19};0:00:00
93;0.025107809272319363;{3, 11};{0, 1, 3, 4, 5, 6, 8, 11, 15, 16, 17, 18};0:00:00.044880;0.006986058647450521;{0, 7};{0, 1, 2, 3, 4, 7, 9, 10, 11, 13, 16, 19};0:00:00
94;0.02891321536572732;{0, 9};{0, 2, 3, 5, 6, 8, 9, 10, 12, 13, 15, 18};0:00:00.018949;0.002714809819204696;{5, 14};{0, 2, 3, 4, 5, 7, 8, 11, 13, 14, 18, 19};0:00:00
95;0.053201258093901645;{0, 7};{0, 2, 3, 4, 6, 7, 9, 10, 11, 12, 17, 18};0:00:00.018949;0.053201258093901645;{0, 7};{0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 14, 19};0:00:00
96;0.07718939925159973;{9, 11};{0, 1, 5, 7, 8, 9, 10, 11, 12, 15, 16, 17};0:00:00.019947;0.1098546392517531;{10, 2};{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 19};0:00:00
97;0.04517493187726005;{0, 19};{0, 2, 3, 4, 5, 6, 7, 9, 10, 13, 14, 19};0:00:00.018949;0.03590498753235057;{1, 10};{1, 3, 4, 7, 10, 12, 13, 14, 15, 16, 17, 18};0:00:00
98;0.09493130178948261;{16, 0};{0, 1, 2, 4, 6, 8, 9, 10, 13, 14, 16, 18};0:00:00.031916;0.05933274272994217;{4, 7};{0, 1, 4, 7, 9, 10, 11, 12, 13, 14, 15, 16};0:00:00
99;0.01988002189641202;{16, 6};{1, 2, 4, 6, 7, 9, 10, 14, 16, 17, 18, 19};0:00:00.034907;0.01988002189641202;{16, 6};{1, 3, 5, 6, 7, 8, 12, 13, 14, 16, 18, 19};0:00:00
100;0.06863082913122612;{4, 15};{0, 1, 3, 4, 5, 9, 11, 13, 14, 15, 16, 17};0:00:00.053855;0.03634770581141239;{17, 6};{4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 17, 19};0:00:00
