ponovitev;najmanjsaRazdalja_B;najblizjiPar_B;tocke_B;casIzvajanja_B;najmanjsaRazdalja_P;najblizjiPar_P;tocke_;casIzvajanja_P
28;0.06309898861627625;{9, 34};{0, 3, 6, 7, 9, 11, 12, 14, 15, 17, 21, 22, 23, 25, 27, 30, 33, 34, 36, 37};0:00:04.779222;0.016022379352428916;{48, 6};{1, 2, 6, 9, 10, 13, 17, 18, 23, 27, 28, 34, 35, 38, 40, 41, 45, 47, 48, 49};0:00:00.001994
29;0.05155470606493166;{1, 39};{0, 1, 4, 5, 10, 13, 17, 18, 22, 28, 31, 32, 33, 34, 35, 38, 39, 43, 44, 49};0:00:02.463415;0.036029567353230985;{34, 19};{5, 6, 7, 9, 10, 12, 15, 18, 19, 21, 22, 23, 27, 29, 34, 35, 36, 42, 46, 47};0:00:00.001995
30;0.007617350286720099;{37, 30};{0, 1, 4, 7, 8, 9, 11, 16, 17, 20, 23, 27, 30, 31, 33, 36, 37, 42, 46, 47};0:00:03.792878;0.012542821231929652;{11, 15};{2, 4, 9, 10, 11, 15, 17, 18, 19, 22, 23, 30, 31, 32, 35, 36, 38, 39, 42, 45};0:00:00.001976
31;0.02348961401162584;{48, 16};{0, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 21, 25, 29, 34, 35, 39, 42, 48, 49};0:00:02.921190;0.021453583812915268;{3, 35};{0, 1, 3, 4, 6, 9, 11, 14, 19, 20, 22, 30, 33, 35, 36, 40, 41, 45, 46, 47};0:00:00.000999
32;0.024723347370275508;{42, 44};{0, 1, 4, 6, 8, 12, 13, 15, 22, 23, 26, 27, 30, 32, 36, 41, 42, 44, 45, 48};0:00:02.206120;0.034198298561405306;{41, 17};{1, 4, 7, 9, 10, 17, 19, 22, 23, 28, 29, 30, 31, 32, 33, 35, 40, 41, 43, 46};0:00:00.001977
33;0.03846365230487322;{48, 18};{0, 3, 5, 7, 11, 12, 15, 16, 18, 21, 26, 27, 28, 29, 35, 37, 41, 45, 47, 48};0:00:02.505302;0.01742259970254449;{10, 7};{1, 3, 7, 10, 12, 13, 14, 15, 17, 19, 20, 23, 24, 25, 26, 29, 34, 39, 44, 49};0:00:00.001994
34;0.021385920284907052;{34, 30};{0, 1, 5, 6, 10, 12, 16, 21, 24, 25, 26, 30, 32, 34, 35, 39, 44, 45, 48, 49};0:00:03.088743;0.015588450297971776;{35, 29};{1, 2, 6, 9, 16, 18, 20, 21, 22, 26, 28, 29, 30, 31, 34, 35, 40, 41, 48, 49};0:00:00.001995
35;0.024210011757803025;{49, 17};{0, 2, 3, 4, 8, 9, 12, 13, 17, 20, 22, 24, 26, 29, 35, 40, 42, 46, 47, 49};0:00:02.849382;0.04301837571330905;{16, 46};{0, 1, 5, 7, 8, 9, 10, 16, 18, 20, 23, 28, 29, 32, 34, 36, 38, 39, 44, 46};0:00:00.001994
36;0.017696046333798027;{24, 27};{3, 6, 8, 11, 12, 15, 16, 17, 19, 21, 24, 27, 28, 30, 35, 38, 40, 42, 46, 49};0:00:01.935825;0.017696046333798027;{24, 27};{2, 4, 6, 9, 15, 16, 18, 19, 24, 27, 31, 33, 34, 35, 36, 39, 43, 45, 47, 49};0:00:00.001994
37;0.017140862781765517;{32, 20};{2, 3, 5, 6, 7, 12, 15, 17, 18, 20, 21, 22, 23, 27, 30, 32, 34, 44, 45, 49};0:00:01.733365;0.01844878362684259;{3, 13};{0, 3, 4, 6, 7, 9, 13, 14, 22, 25, 28, 29, 30, 36, 37, 38, 41, 43, 45, 48};0:00:00.001995
38;0.044816880138506786;{12, 39};{0, 1, 3, 7, 8, 9, 10, 11, 12, 14, 15, 17, 20, 21, 23, 32, 34, 37, 39, 46};0:00:02.915208;0.04355402136991428;{27, 39};{6, 7, 8, 10, 12, 14, 20, 23, 24, 26, 27, 31, 34, 36, 37, 38, 39, 41, 42, 49};0:00:00.001995
39;0.007329432067382458;{48, 2};{1, 2, 3, 4, 9, 11, 12, 14, 15, 16, 17, 24, 29, 31, 34, 35, 37, 43, 47, 48};0:00:05.064460;0.030136027327253144;{29, 37};{1, 5, 6, 7, 10, 13, 18, 25, 28, 29, 30, 35, 36, 37, 38, 40, 41, 43, 44, 45};0:00:00.001994
40;0.04250721565779703;{41, 1};{1, 2, 3, 4, 7, 12, 16, 19, 21, 23, 24, 29, 31, 32, 35, 41, 43, 46, 47, 49};0:00:06.391910;0.02261075482642687;{8, 7};{1, 3, 5, 7, 8, 14, 16, 17, 19, 20, 22, 24, 29, 33, 38, 39, 40, 41, 46, 47};0:00:00.002992
41;0.024028449095444524;{40, 11};{0, 1, 5, 7, 10, 11, 13, 14, 15, 17, 18, 21, 22, 27, 29, 37, 39, 40, 42, 44};0:00:02.737683;0.015506483567346022;{28, 21};{0, 1, 6, 11, 14, 17, 18, 21, 23, 24, 26, 28, 29, 31, 32, 37, 40, 41, 44, 45};0:00:00.000997
42;0.02490482254724321;{19, 43};{4, 6, 7, 10, 11, 12, 16, 18, 19, 23, 26, 27, 29, 30, 35, 39, 42, 43, 45, 47};0:00:02.478374;0.02490482254724321;{19, 43};{1, 2, 4, 7, 14, 19, 21, 22, 24, 26, 30, 32, 34, 36, 37, 38, 42, 43, 45, 46};0:00:00.001995
43;0.04287666999074195;{5, 38};{3, 4, 5, 7, 8, 9, 10, 15, 18, 19, 20, 21, 22, 23, 25, 32, 33, 36, 38, 49};0:00:05.423502;0.031927361440046945;{25, 14};{0, 4, 5, 6, 11, 14, 15, 17, 19, 20, 25, 26, 27, 28, 36, 38, 39, 42, 43, 47};0:00:00.003988
44;0.023931216085390863;{16, 44};{5, 6, 7, 12, 13, 14, 16, 18, 20, 21, 23, 31, 32, 33, 35, 36, 38, 41, 44, 46};0:00:07.839041;0.02031546447770178;{21, 30};{3, 5, 8, 9, 13, 15, 16, 21, 23, 25, 26, 30, 34, 38, 40, 42, 44, 45, 47, 48};0:00:00.001994
45;0.0458744099931189;{3, 31};{0, 1, 3, 4, 5, 8, 9, 11, 12, 16, 18, 22, 26, 28, 30, 31, 33, 34, 40, 44};0:00:03.520589;0.017365210139767048;{26, 27};{0, 1, 2, 4, 7, 8, 12, 17, 20, 26, 27, 28, 29, 32, 33, 34, 39, 40, 45, 47};0:00:00.001996
46;0.044518398909271784;{4, 30};{0, 1, 2, 4, 6, 7, 10, 11, 16, 17, 18, 19, 23, 27, 30, 33, 37, 39, 41, 48};0:00:02.856363;0.04506230497723378;{18, 39};{2, 3, 5, 6, 8, 9, 15, 16, 18, 20, 23, 26, 27, 28, 31, 33, 35, 38, 39, 43};0:00:00.001994
47;0.00030710096695635807;{0, 33};{0, 1, 2, 5, 6, 9, 10, 14, 15, 19, 24, 25, 27, 28, 29, 32, 33, 37, 41, 49};0:00:02.872321;0.00030710096695635807;{0, 33};{0, 2, 3, 4, 6, 13, 14, 22, 25, 28, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46};0:00:00.001996
48;0.01412129447634183;{40, 23};{0, 1, 3, 7, 11, 12, 15, 20, 23, 24, 27, 34, 36, 38, 40, 42, 43, 44, 47, 48};0:00:01.936821;0.018582886649518147;{24, 28};{6, 10, 12, 18, 19, 20, 21, 23, 24, 25, 27, 28, 30, 32, 33, 35, 39, 41, 42, 48};0:00:00.002019
49;0.01678992110204334;{41, 13};{0, 3, 4, 6, 7, 11, 12, 13, 15, 16, 25, 28, 29, 31, 32, 37, 41, 43, 46, 47};0:00:02.555147;0.02201174380600479;{16, 18};{4, 8, 9, 11, 12, 14, 16, 17, 18, 22, 24, 30, 32, 33, 34, 37, 38, 39, 40, 42};0:00:00.001992
50;0.00408890915154356;{8, 39};{1, 2, 4, 5, 8, 11, 12, 15, 19, 20, 21, 24, 27, 31, 33, 35, 39, 44, 47, 48};0:00:02.739677;0.019089561504353265;{23, 31};{1, 3, 6, 9, 10, 11, 13, 14, 19, 21, 23, 25, 26, 31, 32, 33, 38, 40, 45, 47};0:00:00.001993
51;0.029438298017829326;{3, 29};{1, 3, 4, 6, 8, 9, 10, 12, 15, 16, 20, 24, 26, 27, 29, 35, 38, 44, 45, 48};0:00:03.665201;0.0068041139264170885;{34, 4};{0, 3, 4, 5, 6, 10, 12, 16, 17, 19, 20, 21, 23, 24, 29, 34, 36, 39, 46, 49};0:00:00.001996
52;0.047915977817321535;{40, 43};{0, 1, 2, 4, 6, 10, 14, 16, 18, 21, 25, 26, 31, 34, 35, 39, 40, 43, 44, 47};0:00:02.560155;0.025833204187733192;{33, 34};{3, 6, 9, 15, 16, 17, 19, 20, 23, 24, 25, 27, 31, 33, 34, 35, 42, 44, 47, 49};0:00:00.001994
53;0.027348284138328627;{2, 29};{0, 2, 3, 5, 11, 12, 17, 20, 22, 24, 26, 27, 28, 29, 31, 32, 37, 39, 47, 48};0:00:03.660215;0.03810876998920968;{20, 46};{6, 8, 9, 10, 11, 12, 16, 20, 21, 24, 25, 27, 30, 34, 36, 40, 42, 45, 46, 48};0:00:00.001995
54;0.03254831239529537;{9, 35};{0, 9, 10, 11, 12, 13, 17, 19, 20, 23, 26, 29, 30, 33, 35, 37, 41, 44, 45, 47};0:00:03.108687;0.030864152067518857;{11, 36};{1, 4, 6, 7, 8, 11, 12, 19, 20, 21, 22, 24, 29, 36, 38, 39, 44, 46, 47, 48};0:00:00.001994
55;0.008965345163405351;{6, 31};{0, 4, 5, 6, 8, 13, 15, 16, 17, 23, 24, 26, 29, 30, 31, 32, 40, 43, 44, 49};0:00:03.314141;0.008965345163405351;{6, 31};{0, 2, 5, 6, 9, 12, 13, 17, 18, 19, 26, 31, 32, 35, 41, 43, 46, 47, 48, 49};0:00:00.001994
56;0.03980625842036114;{34, 5};{1, 3, 4, 5, 6, 7, 8, 12, 15, 19, 24, 26, 27, 28, 29, 30, 34, 39, 40, 41};0:00:03.498648;0.03356945173703731;{40, 36};{3, 4, 8, 13, 14, 15, 20, 25, 26, 30, 35, 36, 39, 40, 43, 44, 45, 46, 48, 49};0:00:00.001994
57;0.020963343059685953;{2, 27};{0, 1, 2, 4, 8, 12, 15, 16, 18, 19, 20, 22, 24, 26, 27, 33, 38, 39, 41, 42};0:00:00.007978;0.01065217361412877;{18, 13};{0, 3, 8, 9, 10, 13, 18, 22, 24, 25, 28, 30, 33, 34, 35, 42, 43, 44, 48, 49};0:00:00.002006
58;0.005844892356891735;{16, 21};{0, 1, 4, 6, 7, 8, 10, 12, 13, 16, 18, 19, 20, 21, 27, 29, 30, 31, 34, 44};0:00:02.056491;0.005844892356891735;{16, 21};{1, 3, 5, 7, 11, 13, 14, 16, 17, 19, 21, 24, 27, 33, 34, 35, 36, 37, 40, 48};0:00:00.001995
59;0.017995951066892044;{29, 45};{0, 2, 4, 5, 6, 8, 11, 13, 17, 22, 25, 28, 29, 31, 32, 33, 34, 45, 46, 49};0:00:01.956777;0.017392488822578142;{43, 46};{0, 3, 12, 17, 18, 19, 21, 29, 30, 31, 32, 33, 34, 40, 42, 43, 45, 46, 48, 49};0:00:00.001012
60;0.053259681213189095;{9, 2};{0, 1, 2, 3, 4, 5, 8, 9, 11, 17, 18, 20, 21, 22, 23, 24, 26, 33, 45, 46};0:00:02.517269;0.023184721094491368;{3, 43};{3, 4, 5, 7, 10, 15, 16, 17, 21, 24, 27, 29, 32, 33, 34, 37, 38, 40, 43, 48};0:00:00.001995
61;0.03831420188591004;{24, 47};{1, 5, 6, 7, 9, 10, 16, 18, 22, 24, 28, 29, 31, 36, 40, 43, 45, 46, 47, 48};0:00:03.575442;0.022518568445027615;{34, 47};{0, 3, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 34, 36, 38, 40, 44, 46, 47, 49};0:00:00.001994
62;0.05928643915411068;{26, 39};{0, 1, 2, 5, 8, 10, 11, 12, 13, 15, 16, 18, 22, 25, 26, 27, 36, 39, 43, 48};0:00:03.438814;0.024486366071974207;{25, 35};{2, 3, 4, 6, 10, 12, 18, 20, 23, 24, 25, 26, 30, 33, 35, 39, 41, 45, 46, 48};0:00:00.002013
63;0.03228131249235814;{0, 23};{0, 2, 4, 7, 8, 10, 11, 12, 17, 19, 23, 25, 28, 30, 35, 36, 38, 41, 42, 46};0:00:00.007952;0.021604628017440373;{40, 4};{2, 3, 4, 8, 9, 10, 22, 26, 28, 31, 32, 33, 37, 40, 41, 42, 44, 45, 46, 47};0:00:00.001998
64;0.05060553135359207;{10, 39};{1, 6, 7, 8, 9, 10, 13, 14, 15, 19, 25, 27, 31, 35, 36, 38, 39, 40, 44, 46};0:00:03.289204;0.038267658079751944;{8, 30};{1, 3, 4, 8, 9, 11, 17, 18, 20, 21, 22, 23, 24, 28, 30, 33, 39, 41, 42, 49};0:00:00.003989
65;0.023484319774300603;{13, 38};{1, 2, 8, 9, 10, 12, 13, 15, 16, 20, 21, 22, 24, 26, 27, 28, 30, 36, 38, 43};0:00:02.232033;0.02677337098910798;{20, 29};{0, 1, 5, 9, 11, 16, 18, 20, 23, 24, 28, 29, 33, 34, 35, 41, 45, 46, 47, 48};0:00:00.001995
66;0.014459792048963242;{12, 37};{0, 1, 2, 6, 8, 9, 10, 11, 12, 13, 14, 20, 22, 25, 26, 31, 37, 40, 43, 45};0:00:00.007979;0.01171566410787482;{8, 21};{0, 2, 8, 11, 13, 17, 18, 19, 21, 22, 23, 25, 28, 31, 32, 36, 39, 40, 44, 48};0:00:00.001994
67;0.009484386521896536;{38, 22};{1, 4, 5, 6, 9, 10, 11, 13, 16, 19, 21, 22, 28, 29, 32, 35, 36, 38, 43, 44};0:00:02.490342;0.009484386521896536;{38, 22};{0, 5, 7, 9, 10, 15, 17, 19, 21, 22, 24, 25, 30, 31, 37, 38, 40, 44, 47, 49};0:00:00.001995
68;0.03853901802356082;{26, 46};{1, 3, 4, 5, 6, 7, 8, 9, 10, 16, 19, 20, 21, 22, 26, 31, 33, 38, 43, 46};0:00:04.978689;0.040600104787873854;{8, 13};{0, 2, 7, 8, 9, 10, 11, 13, 14, 15, 16, 23, 29, 30, 32, 35, 36, 38, 42, 47};0:00:00.001994
69;0.009872086128862449;{9, 14};{0, 2, 3, 4, 6, 7, 9, 13, 14, 15, 16, 17, 20, 21, 34, 36, 41, 43, 47, 48};0:00:02.694797;0.020117812693495895;{43, 15};{0, 1, 2, 3, 6, 12, 15, 16, 18, 21, 28, 30, 31, 32, 34, 41, 42, 43, 46, 49};0:00:00.002014
70;0.034661139088831915;{1, 26};{1, 8, 9, 10, 11, 16, 21, 23, 24, 26, 30, 31, 35, 36, 37, 39, 42, 45, 46, 48};0:00:02.181162;0.036145169958122086;{40, 39};{0, 3, 4, 5, 6, 11, 13, 17, 19, 22, 24, 25, 27, 32, 35, 37, 38, 39, 40, 43};0:00:00.001982
71;0.015932229396949396;{46, 30};{2, 3, 6, 8, 11, 12, 13, 15, 19, 20, 21, 26, 27, 30, 32, 35, 40, 42, 44, 46};0:00:03.531559;0.040967855558171805;{35, 38};{2, 8, 13, 16, 17, 18, 21, 26, 29, 31, 35, 36, 38, 39, 41, 42, 43, 44, 48, 49};0:00:00.000996
72;0.07271838526782642;{5, 14};{0, 1, 3, 5, 8, 11, 14, 17, 18, 19, 20, 22, 25, 27, 28, 30, 33, 34, 47, 49};0:00:04.155889;0.03666064542125755;{26, 11};{2, 4, 6, 8, 10, 11, 15, 17, 18, 26, 29, 30, 31, 32, 33, 38, 41, 42, 45, 49};0:00:00.001994
73;0.01711608126382843;{49, 18};{1, 2, 5, 6, 7, 8, 13, 14, 17, 18, 19, 22, 26, 31, 33, 36, 37, 39, 45, 49};0:00:03.023922;0.01711608126382843;{49, 18};{4, 9, 10, 12, 13, 17, 18, 19, 22, 23, 24, 25, 27, 31, 32, 39, 40, 43, 46, 49};0:00:00.001989
74;0.02133503690587291;{40, 15};{0, 2, 3, 4, 6, 7, 9, 10, 11, 15, 16, 18, 22, 26, 28, 29, 40, 44, 45, 49};0:00:02.098392;0.026404201550293365;{2, 29};{2, 3, 5, 8, 10, 12, 13, 16, 17, 20, 21, 23, 26, 28, 29, 30, 37, 38, 39, 44};0:00:00.001992
75;0.049928826519924224;{1, 21};{0, 1, 3, 4, 5, 7, 9, 10, 11, 12, 16, 19, 21, 26, 28, 35, 39, 41, 45, 49};0:00:02.806497;0.01564916612481517;{41, 42};{2, 8, 11, 12, 15, 17, 21, 25, 29, 30, 32, 34, 35, 36, 40, 41, 42, 43, 45, 49};0:00:00.001995
76;0.007477717741646139;{16, 19};{2, 3, 8, 12, 16, 18, 19, 20, 23, 25, 29, 30, 35, 37, 38, 42, 43, 45, 46, 47};0:00:05.236001;0.0320451633401753;{45, 39};{2, 4, 5, 11, 13, 14, 17, 20, 23, 26, 27, 28, 29, 31, 33, 37, 39, 44, 45, 46};0:00:00.001995
77;0.042303783380258586;{24, 11};{0, 1, 3, 4, 5, 6, 7, 11, 12, 18, 20, 24, 25, 26, 28, 30, 40, 41, 43, 44};0:00:04.770268;0.014131186584332;{10, 20};{0, 1, 4, 5, 7, 10, 11, 13, 14, 16, 20, 24, 32, 34, 36, 37, 39, 43, 45, 47};0:00:00.001973
78;0.03457391053859858;{26, 11};{0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 14, 19, 20, 22, 23, 26, 28, 35, 38, 46};0:00:04.058150;0.03457391053859858;{26, 11};{0, 1, 8, 11, 14, 18, 25, 26, 28, 29, 30, 31, 33, 34, 35, 37, 44, 46, 48, 49};0:00:00.001994
79;0.0168894778288295;{43, 15};{1, 2, 4, 5, 10, 11, 14, 15, 17, 18, 19, 20, 21, 23, 33, 36, 43, 44, 48, 49};0:00:02.401581;0.0217731081841432;{16, 19};{1, 2, 4, 6, 8, 9, 14, 16, 19, 20, 25, 28, 29, 30, 36, 39, 40, 44, 45, 46};0:00:00.001995
80;0.013227306658618808;{2, 45};{1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 15, 20, 22, 26, 28, 29, 34, 36, 41, 45};0:00:01.473061;0.027103355547640838;{36, 28};{0, 3, 6, 8, 11, 12, 14, 16, 20, 21, 27, 28, 33, 36, 40, 41, 42, 43, 46, 47};0:00:00.001995
81;0.05206531818882374;{44, 21};{1, 3, 5, 6, 7, 8, 10, 11, 12, 13, 16, 19, 21, 28, 29, 31, 38, 43, 44, 45};0:00:03.064806;0.0017330159385821088;{45, 39};{0, 4, 5, 6, 9, 10, 11, 14, 20, 23, 26, 34, 36, 37, 39, 40, 41, 42, 43, 45};0:00:00.001995
