ponovitev;najmanjsaRazdalja_B;najblizjiPar_B;tocke_B;casIzvajanja_B;najmanjsaRazdalja_P;najblizjiPar_P;tocke_;casIzvajanja_P
19;0.04301334406425288;{9, 13};{3, 5, 9, 10, 12, 13, 15, 19};0:00:00.031913;0.19597463217326158;{0, 6};{0, 2, 4, 6, 7, 8, 16, 19};0:00:00
20;0.08379585327816752;{10, 12};{5, 6, 10, 11, 12, 13, 14, 17};0:00:00.031915;0.07070354436195464;{1, 14};{1, 3, 5, 6, 9, 14, 15, 17};0:00:00
21;0.122489845081205;{8, 11};{0, 3, 6, 7, 8, 9, 11, 18};0:00:00.004987;0.12094059205999926;{18, 19};{0, 2, 5, 9, 13, 15, 18, 19};0:00:00
22;0.06182343341605305;{9, 1};{0, 1, 4, 5, 7, 9, 11, 18};0:00:00.003989;0.06182343341605305;{9, 1};{0, 1, 2, 6, 8, 9, 10, 11};0:00:00.000997
23;0.15227782261513356;{1, 4};{1, 2, 4, 7, 8, 9, 12, 15};0:00:00.003990;0.07782506868698977;{18, 15};{3, 4, 5, 6, 15, 16, 17, 18};0:00:00
24;0.07666176947602113;{17, 9};{0, 1, 3, 5, 6, 9, 12, 17};0:00:00.004986;0.05912736886307755;{9, 15};{0, 1, 2, 8, 9, 15, 16, 17};0:00:00
25;0.0001015185728084273;{10, 15};{0, 3, 4, 7, 8, 10, 14, 15};0:00:00.038896;0.06631109054129869;{16, 14};{1, 2, 4, 5, 7, 11, 14, 16};0:00:00.000998
26;0.05247793581629035;{0, 19};{0, 4, 7, 8, 9, 11, 12, 19};0:00:00.004986;0.041685056369872686;{12, 13};{0, 1, 4, 5, 12, 13, 14, 19};0:00:00
27;0.13380836326583725;{17, 3};{0, 2, 3, 4, 6, 7, 12, 17};0:00:00.041888;0.01626161791170664;{2, 5};{2, 5, 7, 9, 13, 15, 18, 19};0:00:00
28;0.08535389821430593;{1, 6};{0, 1, 2, 5, 6, 10, 11, 12};0:00:00.042886;0.1082632443093339;{11, 19};{2, 9, 11, 13, 15, 16, 18, 19};0:00:00
29;0.0633968963948083;{11, 12};{0, 1, 4, 5, 6, 11, 12, 13};0:00:00.004987;0.08678588514343884;{19, 5};{1, 2, 3, 5, 7, 8, 15, 19};0:00:00
30;0.03795908604732484;{0, 6};{0, 1, 2, 4, 5, 6, 12, 19};0:00:00.041887;0.03795908604732484;{0, 6};{0, 2, 3, 6, 7, 10, 16, 18};0:00:00
31;0.08930505805213398;{11, 13};{1, 3, 4, 5, 6, 7, 11, 13};0:00:00.004988;0.05707028967525748;{0, 13};{0, 6, 7, 11, 13, 15, 17, 19};0:00:00
32;0.05503649364034244;{3, 14};{1, 2, 3, 6, 10, 13, 14, 15};0:00:00.004986;0.012277019599325579;{5, 14};{0, 3, 4, 5, 12, 14, 15, 17};0:00:00
33;0.05136963774983037;{1, 18};{1, 3, 7, 9, 10, 13, 17, 18};0:00:00.033909;0.12414542791263215;{3, 4};{0, 2, 3, 4, 5, 8, 12, 19};0:00:00.000998
34;0.08468821288355578;{16, 4};{0, 4, 6, 7, 11, 14, 16, 17};0:00:00.037898;0.049175522501449104;{18, 11};{0, 1, 2, 3, 11, 14, 15, 18};0:00:00
35;0.17438370692014915;{13, 7};{0, 1, 2, 7, 9, 13, 17, 19};0:00:00.043883;0.14160778505244478;{9, 14};{0, 5, 8, 9, 12, 14, 15, 17};0:00:00
36;0.05539017011681185;{0, 1};{0, 1, 2, 4, 5, 6, 10, 12};0:00:00.035904;0.05539017011681185;{0, 1};{0, 1, 3, 10, 13, 14, 15, 18};0:00:00.000997
37;0.03838419262258378;{0, 17};{0, 2, 5, 11, 12, 13, 16, 17};0:00:00.034907;0.10975488449589618;{18, 11};{3, 6, 9, 10, 11, 13, 18, 19};0:00:00
38;0.15118518448079662;{4, 7};{0, 2, 4, 6, 7, 9, 11, 14};0:00:00.033910;0.0235534145405141;{19, 4};{4, 5, 8, 12, 13, 15, 16, 19};0:00:00
39;0.026395831733835612;{18, 5};{0, 4, 5, 6, 10, 11, 16, 18};0:00:00.044880;0.05410229356686658;{5, 6};{0, 2, 4, 5, 6, 8, 17, 19};0:00:00
40;0.051798227482825934;{10, 5};{0, 1, 4, 5, 8, 9, 10, 18};0:00:00.050864;0.05333221261752904;{0, 9};{0, 1, 3, 6, 7, 9, 12, 18};0:00:00
41;0.044384167512059446;{2, 3};{1, 2, 3, 4, 9, 14, 15, 19};0:00:00.040891;0.0780831702537071;{17, 3};{0, 3, 7, 8, 9, 11, 14, 17};0:00:00
42;0.10108553186756195;{0, 10};{0, 1, 2, 7, 8, 10, 13, 19};0:00:00.047872;0.11547439692729189;{19, 5};{5, 6, 7, 8, 14, 17, 18, 19};0:00:00.000998
43;0.06501950862189919;{18, 10};{1, 3, 6, 8, 10, 11, 14, 18};0:00:00.004986;0.09057651200892494;{11, 19};{2, 4, 5, 7, 9, 11, 17, 19};0:00:00.000997
44;0.09205335071455018;{9, 4};{1, 2, 4, 8, 9, 11, 14, 15};0:00:00.047874;0.07901549387884649;{18, 15};{0, 1, 6, 10, 12, 13, 15, 18};0:00:00
45;0.06967845507026846;{16, 8};{2, 5, 7, 8, 9, 14, 16, 19};0:00:00.040891;0.06967845507026846;{16, 8};{0, 1, 3, 8, 12, 13, 16, 18};0:00:00
46;None;None;None;0:00:00.963422;0.03501438230344732;{2, 4};{0, 2, 3, 4, 7, 12, 14, 15};0:00:00
47;0.12077452034170244;{8, 19};{1, 2, 3, 5, 6, 8, 13, 19};0:00:00.036902;0.09719720657930885;{1, 10};{1, 2, 5, 9, 10, 11, 15, 18};0:00:00
48;0.016597331534881552;{16, 7};{0, 1, 3, 5, 7, 11, 13, 16};0:00:00.004986;0.12139715062510964;{5, 14};{0, 1, 2, 5, 6, 9, 14, 19};0:00:00
49;0.059527969910665376;{2, 3};{0, 2, 3, 4, 9, 11, 12, 19};0:00:00.004987;0.08120209353208226;{17, 11};{0, 6, 9, 11, 12, 13, 17, 18};0:00:00
50;0.06400627737120711;{11, 7};{1, 4, 6, 7, 10, 11, 14, 18};0:00:00.041888;0.06980568652489888;{9, 1};{1, 3, 5, 9, 13, 17, 18, 19};0:00:00
51;0.05030344524185623;{7, 15};{2, 3, 4, 5, 7, 9, 13, 15};0:00:00.004987;0.07991635484286438;{18, 13};{1, 3, 5, 9, 10, 13, 16, 18};0:00:00
52;0.1849932322975531;{8, 0};{0, 1, 3, 7, 8, 10, 12, 19};0:00:00.036901;0.008847291312127428;{10, 11};{6, 7, 10, 11, 12, 15, 16, 19};0:00:00.000997
53;0.025617890173381067;{19, 7};{1, 2, 3, 7, 14, 15, 16, 19};0:00:00.042886;0.11519931189566059;{2, 11};{0, 2, 3, 5, 9, 10, 11, 18};0:00:00
54;0.014431940746741985;{16, 9};{0, 2, 3, 8, 9, 15, 16, 19};0:00:00.035904;0.08041968784574678;{2, 6};{1, 2, 4, 6, 10, 11, 12, 18};0:00:00
55;0.0535237328530472;{0, 12};{0, 1, 7, 10, 11, 12, 18, 19};0:00:00.037898;0.042409955225999676;{11, 14};{1, 3, 8, 11, 12, 14, 17, 19};0:00:00
56;0.0905655480303878;{17, 13};{0, 2, 10, 12, 13, 17, 18, 19};0:00:00.043883;0.041402612637278145;{8, 19};{1, 2, 5, 7, 8, 13, 14, 19};0:00:00
57;0.08854847116431618;{17, 12};{1, 3, 5, 7, 10, 12, 14, 17};0:00:00.038893;0.03713565310412343;{8, 5};{3, 5, 8, 11, 12, 17, 18, 19};0:00:00.000999
58;0.02420903660530035;{16, 17};{0, 1, 3, 5, 10, 14, 16, 17};0:00:00.054852;0.07118047989839177;{8, 3};{3, 4, 6, 7, 8, 9, 10, 12};0:00:00
59;0.15191051967956132;{10, 5};{2, 4, 5, 6, 7, 10, 12, 18};0:00:00.004969;0.0783260590444423;{8, 7};{3, 4, 7, 8, 11, 12, 15, 18};0:00:00
60;0.04448474218860414;{10, 6};{0, 1, 5, 6, 8, 10, 11, 18};0:00:00.046876;0.06301209190318321;{0, 18};{0, 2, 4, 5, 9, 14, 15, 18};0:00:00
61;0.034286315954328524;{17, 6};{0, 3, 4, 6, 9, 10, 17, 19};0:00:00.045876;0.034286315954328524;{17, 6};{1, 6, 7, 13, 15, 16, 17, 18};0:00:00
62;0.039835645044198134;{0, 10};{0, 2, 3, 7, 8, 10, 11, 17};0:00:00.043884;0.14674481497294253;{2, 13};{0, 1, 2, 4, 6, 9, 13, 19};0:00:00
63;0.042156830361819185;{0, 15};{0, 1, 2, 5, 6, 8, 9, 15};0:00:00.049867;0.0761959066187324;{1, 4};{1, 2, 3, 4, 5, 6, 14, 16};0:00:00.000999
64;0.008367075295715738;{0, 11};{0, 3, 9, 10, 11, 13, 15, 19};0:00:00.044879;0.1145848670050233;{8, 13};{1, 2, 4, 5, 8, 12, 13, 16};0:00:00
65;0.051843991546999285;{19, 15};{1, 3, 5, 7, 12, 15, 16, 19};0:00:00.051860;0.051843991546999285;{19, 15};{0, 9, 11, 13, 14, 15, 17, 19};0:00:00
66;0.10577662081359533;{7, 15};{1, 3, 7, 8, 10, 13, 15, 19};0:00:00.045877;0.051326802938906055;{9, 1};{1, 2, 5, 7, 9, 13, 15, 18};0:00:00
67;0.06688550121421838;{10, 4};{2, 4, 5, 6, 7, 10, 14, 17};0:00:00.009973;0.13725453020115055;{13, 6};{6, 8, 9, 11, 13, 15, 18, 19};0:00:00
68;0.11684340384354698;{17, 5};{2, 3, 5, 7, 10, 12, 14, 17};0:00:00.052859;0.10937415353767163;{5, 6};{1, 5, 6, 11, 15, 17, 18, 19};0:00:00
69;0.07107131254001861;{17, 6};{1, 2, 3, 5, 6, 9, 14, 17};0:00:00.043884;0.09123220201906551;{9, 15};{2, 7, 9, 13, 15, 16, 18, 19};0:00:00.000996
70;0.06772249462136196;{18, 7};{4, 5, 7, 8, 12, 13, 14, 18};0:00:00.032912;0.03719516300040722;{16, 5};{5, 7, 8, 10, 15, 16, 18, 19};0:00:00
71;0.018143056016260435;{18, 5};{0, 3, 4, 5, 10, 16, 17, 18};0:00:00.047871;0.17234631730344938;{1, 4};{1, 4, 7, 9, 11, 12, 14, 15};0:00:00
72;0.0897784419421312;{9, 6};{0, 2, 3, 5, 6, 8, 9, 11};0:00:00.038895;0.016744848969675583;{11, 13};{4, 6, 9, 11, 13, 16, 17, 19};0:00:00
73;0.08460009248903792;{3, 15};{0, 3, 5, 6, 9, 12, 13, 15};0:00:00.035905;0.07894170258639767;{17, 13};{2, 7, 10, 11, 13, 14, 16, 17};0:00:00
74;0.05544814190931556;{1, 18};{1, 3, 6, 8, 9, 11, 18, 19};0:00:00.046874;0.0618777726605132;{3, 7};{0, 3, 7, 9, 10, 13, 15, 17};0:00:00
75;0.11615088207019969;{17, 1};{1, 3, 6, 9, 10, 11, 13, 17};0:00:00.046874;0.030421347936176502;{1, 2};{0, 1, 2, 5, 8, 16, 17, 18};0:00:00.000997
76;0.023324404525102066;{2, 19};{0, 1, 2, 4, 6, 8, 13, 19};0:00:00.035904;0.08520094449300991;{1, 11};{1, 3, 4, 11, 12, 13, 14, 18};0:00:00.000997
77;0.06206366362978185;{1, 13};{1, 4, 6, 9, 10, 11, 13, 15};0:00:00.040891;0.06206366362978185;{1, 13};{1, 3, 9, 10, 12, 13, 16, 18};0:00:00
78;0.06739427000166612;{2, 14};{2, 5, 6, 8, 12, 13, 14, 15};0:00:00.039893;0.22176155292366445;{9, 10};{0, 1, 4, 9, 10, 17, 18, 19};0:00:00
79;0.04610385110869331;{0, 11};{0, 2, 6, 7, 11, 12, 15, 16};0:00:00.004987;0.07984080557702564;{0, 4};{0, 1, 4, 5, 7, 8, 10, 12};0:00:00
80;0.0481716474566239;{3, 15};{1, 3, 6, 7, 11, 13, 14, 15};0:00:00.032912;0.1373879940940342;{1, 12};{1, 2, 5, 6, 8, 12, 14, 19};0:00:00.000997
81;0.04861351092153358;{17, 15};{1, 2, 4, 6, 8, 12, 15, 17};0:00:00.043884;0.12002499742457157;{9, 1};{1, 2, 5, 7, 9, 10, 14, 16};0:00:00.000997
82;0.11714346168775128;{0, 6};{0, 2, 3, 5, 6, 7, 16, 19};0:00:00.051862;0.09331179066836834;{0, 1};{0, 1, 5, 6, 12, 15, 16, 18};0:00:00
83;0.035450075857270995;{18, 11};{0, 2, 5, 7, 9, 11, 15, 18};0:00:00.046874;0.035450075857270995;{18, 11};{0, 4, 8, 10, 11, 12, 15, 18};0:00:00
84;0.040200218930479016;{5, 7};{1, 2, 3, 5, 7, 8, 13, 18};0:00:00.044883;0.11571576554766842;{8, 15};{0, 4, 6, 8, 10, 11, 15, 19};0:00:00
85;0.093615736981099;{0, 4};{0, 1, 2, 4, 5, 8, 9, 16};0:00:00.004985;0.10325554059047519;{8, 11};{2, 5, 8, 11, 12, 13, 15, 19};0:00:00
86;0.004072903060464391;{4, 15};{0, 2, 4, 5, 10, 12, 13, 15};0:00:00.044894;0.05985059117543366;{5, 7};{1, 5, 7, 9, 11, 12, 17, 19};0:00:00
87;0.074294796766493;{1, 4};{1, 2, 3, 4, 8, 11, 14, 16};0:00:00.036886;0.02375372130150816;{2, 12};{0, 2, 3, 5, 9, 12, 13, 15};0:00:00
88;0.05874348768526885;{10, 14};{1, 4, 5, 7, 10, 14, 15, 18};0:00:00.047866;0.05874348768526885;{10, 14};{0, 1, 4, 7, 10, 12, 14, 18};0:00:00
89;0.09510162795005597;{0, 6};{0, 1, 6, 7, 10, 12, 16, 17};0:00:00.040890;0.1019243390529278;{17, 5};{4, 5, 7, 12, 13, 16, 17, 19};0:00:00
90;0.026254770576079268;{9, 7};{0, 1, 3, 5, 7, 9, 14, 17};0:00:00.043884;0.013169914638511237;{16, 0};{0, 2, 6, 7, 8, 11, 15, 16};0:00:00
91;0.06596051897303688;{17, 12};{1, 2, 5, 9, 11, 12, 16, 17};0:00:00.036900;0.04386826639905959;{2, 13};{2, 3, 4, 5, 6, 7, 10, 13};0:00:00
92;0.00431845103393698;{8, 11};{0, 1, 2, 3, 8, 11, 12, 16};0:00:00.048867;0.032596730722832756;{0, 12};{0, 1, 2, 7, 9, 12, 13, 18};0:00:00
93;0.05559049205090752;{10, 14};{0, 1, 6, 10, 14, 17, 18, 19};0:00:00.032912;0.15046504790584314;{16, 6};{1, 4, 5, 6, 7, 8, 11, 16};0:00:00.000997
94;0.11540343579767648;{0, 18};{0, 4, 8, 9, 13, 14, 15, 18};0:00:00.036902;0.035427833141862416;{4, 6};{0, 1, 3, 4, 6, 10, 11, 16};0:00:00
95;0.07505193642937937;{16, 3};{0, 1, 3, 4, 5, 7, 13, 16};0:00:00.004988;0.01873346815819319;{1, 19};{1, 2, 3, 9, 10, 11, 14, 19};0:00:00
96;0.055830029428642416;{0, 11};{0, 2, 7, 8, 9, 10, 11, 15};0:00:00.038895;0.08775581717929641;{18, 10};{2, 3, 4, 5, 10, 14, 16, 18};0:00:00
97;0.04631874746602488;{9, 10};{0, 3, 8, 9, 10, 13, 14, 18};0:00:00.034905;0.1805053737034298;{9, 19};{0, 5, 7, 8, 9, 11, 15, 19};0:00:00
98;0.024919005430507197;{9, 19};{2, 4, 6, 9, 11, 14, 17, 19};0:00:00.033910;0.024919005430507197;{9, 19};{0, 7, 8, 9, 13, 15, 18, 19};0:00:00
99;0.09123641216422843;{16, 4};{2, 3, 4, 5, 6, 8, 11, 16};0:00:00.003989;0.037191020816725255;{17, 5};{1, 2, 3, 5, 10, 12, 14, 17};0:00:00
100;0.07603102965272902;{12, 7};{1, 2, 3, 5, 7, 12, 18, 19};0:00:00.038896;0.06824947757383999;{10, 3};{2, 3, 5, 6, 10, 11, 13, 16};0:00:00
