ponovitev;najmanjsaRazdalja_B;najblizjiPar_B;tocke_B;casIzvajanja_B;najmanjsaRazdalja_P;najblizjiPar_P;tocke_;casIzvajanja_P
46;None;None;None;0:00:06.207405;0.03312624576786261;{25, 36};{33, 36, 4, 38, 43, 48, 16, 19, 25, 31};0:00:00.001007
47;None;None;None;0:00:04.276556;0.010723360829994985;{40, 11};{0, 3, 5, 38, 40, 11, 44, 45, 48, 28};0:00:00
48;None;None;None;0:00:04.384278;0.045235192559135794;{32, 7};{32, 1, 37, 39, 8, 7, 10, 12, 45, 28};0:00:00.000997
49;None;None;None;0:00:04.188802;0.035079377306410926;{25, 22};{34, 5, 40, 11, 15, 17, 49, 19, 22, 25};0:00:00
50;None;None;None;0:00:03.797847;0.058409657481835055;{41, 34};{32, 34, 38, 40, 41, 42, 14, 46, 20, 26};0:00:00
51;None;None;None;0:00:03.944453;0.03941356508171304;{46, 30};{1, 34, 35, 5, 6, 39, 11, 46, 17, 30};0:00:00.000997
52;None;None;None;0:00:04.589731;0.03562489991380007;{9, 39};{0, 1, 3, 39, 9, 42, 12, 45, 24, 27};0:00:00.001998
53;None;None;None;0:00:05.651886;0.01534432239990361;{41, 31};{32, 4, 6, 8, 41, 45, 47, 49, 19, 31};0:00:00.000997
54;None;None;None;0:00:03.289207;0.028099487066453214;{4, 46};{4, 6, 8, 42, 13, 46, 47, 17, 19, 22};0:00:00.000997
55;None;None;None;0:00:05.891251;0.0527564959914266;{3, 30};{3, 9, 10, 46, 47, 20, 26, 27, 29, 30};0:00:00
56;None;None;None;0:00:03.779887;0.01709345677445436;{14, 47};{5, 6, 41, 11, 13, 14, 47, 15, 49, 28};0:00:00.000998
57;None;None;None;0:00:03.366000;0.0816289265520989;{42, 2};{2, 4, 7, 8, 42, 45, 18, 22, 30, 31};0:00:00.000997
58;None;None;None;0:00:03.849708;0.06742699865238894;{40, 30};{33, 40, 47, 16, 18, 20, 23, 26, 27, 30};0:00:00.000997
59;None;None;None;0:00:05.338728;0.11017674244037708;{34, 29};{32, 1, 34, 36, 42, 14, 16, 21, 28, 29};0:00:00.000997
60;None;None;None;0:00:06.625286;0.018477856652943724;{17, 39};{32, 1, 2, 37, 6, 39, 9, 10, 17, 24};0:00:00.001995
61;None;None;None;0:00:07.005272;0.04251844807610695;{34, 47};{34, 4, 7, 40, 39, 12, 45, 47, 19, 26};0:00:00
62;None;None;None;0:00:04.058150;0.042302375199327946;{1, 29};{32, 1, 11, 44, 13, 15, 20, 21, 25, 29};0:00:00.000997
63;None;None;None;0:00:06.570434;0.04045794983641735;{19, 38};{38, 6, 9, 11, 13, 16, 49, 19, 26, 30};0:00:00.000998
64;None;None;None;0:00:04.844049;0.003084634205650083;{24, 20};{2, 40, 41, 45, 14, 17, 20, 24, 29, 31};0:00:00.001004
65;None;None;None;0:00:08.854321;0.033213371193345595;{48, 18};{3, 35, 38, 7, 43, 13, 48, 18, 26, 29};0:00:00.000999
66;None;None;None;0:00:03.694123;0.02385626400154326;{17, 1};{1, 33, 7, 41, 44, 15, 48, 17, 21, 24};0:00:00.000997
67;None;None;None;0:00:04.239665;0.040595067066576486;{3, 38};{32, 3, 35, 6, 7, 40, 38, 43, 21, 29};0:00:00
68;None;None;None;0:00:05.428487;0.009267480585866718;{27, 45};{33, 35, 3, 39, 13, 45, 15, 21, 27, 30};0:00:00
69;None;None;None;0:00:04.723372;0.06939706349551159;{12, 38};{32, 34, 3, 4, 37, 38, 44, 12, 13, 15};0:00:00.001008
70;None;None;None;0:00:03.453756;0.06346756866836979;{4, 13};{2, 4, 39, 42, 13, 15, 49, 23, 26, 30};0:00:00.000997
71;None;None;None;0:00:04.944781;0.06443906601278385;{17, 39};{1, 37, 39, 41, 10, 17, 19, 21, 22, 31};0:00:00.000997
72;None;None;None;0:00:03.421864;0.026056415362100092;{6, 23};{2, 35, 34, 6, 8, 42, 47, 23, 24, 25};0:00:00.000984
73;None;None;None;0:00:04.968716;0.010817653218650638;{18, 20};{33, 35, 42, 45, 13, 18, 19, 20, 24, 31};0:00:00.000998
74;None;None;None;0:00:06.490647;0.003946693036416643;{7, 39};{4, 6, 7, 39, 45, 46, 19, 22, 23, 24};0:00:00.000997
75;None;None;None;0:00:03.914534;0.06370170424284258;{36, 37};{34, 35, 36, 37, 6, 41, 10, 43, 12, 20};0:00:00.000997
76;None;None;None;0:00:05.931144;0.011207468099575324;{48, 3};{1, 2, 3, 8, 41, 45, 48, 20, 21, 26};0:00:00
77;None;None;None;0:00:04.751297;0.0361145199408026;{18, 7};{1, 34, 4, 7, 41, 45, 16, 18, 21, 28};0:00:00.000996
78;None;None;None;0:00:07.319433;0.01749435235410384;{49, 10};{3, 36, 7, 40, 10, 11, 47, 15, 17, 49};0:00:00.000997
79;None;None;None;0:00:06.802812;0.014961413439733276;{43, 11};{0, 6, 43, 11, 13, 47, 49, 18, 20, 30};0:00:00.000998
80;None;None;None;0:00:04.511936;0.04593142927255298;{35, 4};{1, 35, 4, 6, 41, 11, 20, 21, 27, 28};0:00:00.000998
81;None;None;None;0:00:05.787527;0.04892415920946223;{24, 36};{35, 4, 36, 6, 7, 40, 13, 46, 24, 25};0:00:00.000999
82;None;None;None;0:00:08.136246;0.04621630680994238;{19, 6};{34, 6, 41, 11, 12, 15, 47, 49, 19, 21};0:00:00.000998
83;None;None;None;0:00:04.485009;0.06536207461920661;{10, 3};{34, 3, 39, 8, 10, 14, 16, 18, 19, 29};0:00:00
84;None;None;None;0:00:05.181170;0.048987993086013135;{43, 38};{3, 4, 5, 38, 7, 36, 43, 11, 45, 24};0:00:00.000975
85;None;None;None;0:00:05.650892;0.028854689465913005;{10, 11};{32, 2, 9, 10, 11, 14, 22, 26, 30, 31};0:00:00.000998
86;None;None;None;0:00:05.082412;0.04870598118221025;{4, 15};{32, 1, 4, 39, 8, 10, 14, 15, 17, 19};0:00:00.000997
87;None;None;None;0:00:05.400562;0.049419984267774324;{10, 2};{2, 3, 4, 6, 38, 10, 44, 18, 22, 31};0:00:00.000997
88;None;None;None;0:00:04.155889;0.02623835136641976;{20, 38};{1, 38, 6, 43, 44, 13, 47, 15, 20, 26};0:00:00.000997
89;None;None;None;0:00:05.510270;0.006520026775756693;{48, 45};{0, 4, 10, 45, 13, 15, 48, 17, 18, 25};0:00:00.000997
90;None;None;None;0:00:04.762281;0.02557374917460594;{8, 36};{1, 36, 38, 39, 8, 10, 11, 47, 19, 21};0:00:00
91;None;None;None;0:00:03.662236;0.07651857876950165;{37, 45};{2, 36, 37, 6, 41, 43, 44, 45, 14, 23};0:00:00
92;None;None;None;0:00:04.594716;0.05795094897567067;{2, 7};{2, 4, 38, 7, 45, 16, 20, 21, 27, 28};0:00:00.000998
93;None;None;None;0:00:05.144246;0.020974387139459216;{16, 14};{1, 2, 34, 45, 14, 16, 49, 20, 23, 24};0:00:00.000998
94;None;None;None;0:00:05.404550;0.09306652718010353;{16, 22};{1, 34, 5, 42, 45, 15, 16, 22, 26, 30};0:00:00.000998
95;None;None;None;0:00:06.268242;0.03478271853409176;{25, 3};{35, 3, 37, 9, 12, 45, 16, 17, 20, 25};0:00:00.001995
96;None;None;None;0:00:05.552155;0.04114250370323031;{18, 43};{3, 38, 39, 11, 43, 45, 17, 18, 19, 25};0:00:00.000998
97;None;None;None;0:00:05.645918;0.05673716207526548;{15, 31};{32, 1, 35, 4, 42, 43, 15, 48, 25, 31};0:00:00
98;None;None;None;0:00:05.091389;0.045289498376085605;{2, 14};{2, 40, 42, 46, 14, 16, 49, 25, 28, 29};0:00:00.001016
99;None;None;None;0:00:03.176507;0.03439665113701396;{9, 30};{2, 4, 36, 6, 9, 41, 21, 27, 30, 31};0:00:00.001005
100;None;None;None;0:00:04.483002;0.054528003003473456;{6, 31};{33, 35, 6, 39, 9, 10, 14, 49, 28, 31};0:00:00.002978
